Spotify Rank,song_name,song_artist,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
7811,Heavenly Day,Patty Griffin,0.6829,0.8417,0.7859,0.0611,0.6657,0.5105,0.2114,0.5976,0.4540
7812,When The Stars Go Blue,Ryan Adams,0.6565,0.6733,0.7161,0.0480,0.0260,0.9268,0.3867,0.8008,0.4953
7813,Blue,The Jayhawks,0.6413,0.8848,0.8577,0.0392,0.0050,0.0000,0.1262,0.4553,0.4621
7814,Love And Affection,Joan Armatrading,0.7234,0.9289,0.8911,0.0755,0.0201,0.0000,0.3180,0.7754,0.5037
7816,Carolina In My Mind,James Taylor,0.4944,0.9098,0.7974,0.0987,0.0011,0.0000,0.4565,0.6535,0.5356
7817,I Can't Make You Love Me,Bonnie Raitt,0.5056,0.6974,0.8152,0.0504,0.3263,0.0898,0.2667,0.4167,0.5281
7818,Windfall - 2015 Remastered,Son Volt,0.6494,0.5180,0.7485,0.0271,0.0233,0.7362,0.1088,0.2378,0.5268
7820,"Jesus, etc.",Wilco,0.4265,0.8908,0.7654,0.3167,0.0684,0.0003,0.2257,0.2409,0.5360
7821,I Don't Want to Wait (Artist's 20th Anniversary Edition),Paula Cole,0.7031,0.5270,0.7533,0.0766,0.0078,0.3240,0.0836,0.5803,0.5301
7822,16 Days,Whiskeytown,0.5410,0.7214,0.7796,0.0443,0.0344,0.0000,0.1068,0.2287,0.5323
7823,Save It For A Rainy Day,The Jayhawks,0.7001,0.9379,0.8585,0.0416,0.4337,0.0548,0.0934,0.8374,0.5654
7824,Look At Miss Ohio,Gillian Welch,0.7933,0.6703,0.8058,0.0401,0.0318,0.0049,0.0996,0.9593,0.5365
7825,Moonshiner,Uncle Tupelo,0.4772,0.8477,0.8428,0.0394,0.0000,0.9057,0.6503,0.4533,0.5199
7826,I Wish I Was the Moon,Neko Case,0.4924,0.6843,0.8487,0.0866,0.0067,0.0000,0.0874,0.4116,0.5566
7828,The City (with Quinn XCII),Louis The Child,0.6231,0.7515,0.7778,0.0341,0.0130,0.5938,0.2350,0.5396,0.5107
7829,Groceries,Mallrat,0.6424,0.8978,0.8181,0.0562,0.0316,0.0074,0.0604,0.9370,0.5529
7831,Be Real,Rasmus Faber,0.6130,0.7405,0.8180,0.0747,0.0200,0.0000,0.1211,0.4776,0.5368
7834,Crush,Tessa Violet,0.6505,0.8757,0.8315,0.0565,0.0014,0.0002,0.0499,0.7470,0.5531
7835,Laugh It Off,Chelsea Jade,0.5745,0.7355,0.7799,0.0312,0.0369,0.0008,0.1416,0.5173,0.5235
7836,I Wanna Know,RL Grime,0.7690,0.3146,0.6149,0.1021,0.2942,0.0000,0.0897,0.5559,0.5363
7837,THE SHIT,GOLDHOUSE,0.5035,0.7575,0.8737,0.0417,0.0016,0.4845,0.0651,0.5793,0.5325
7838,I'm Good,Wafia,0.5552,0.9088,0.8606,0.0307,0.0012,0.0000,0.0877,0.4045,0.5375
7839,Forget to Forget,SHY Martin,0.5745,0.7625,0.7756,0.0332,0.1596,0.8285,0.1365,0.4654,0.5188
7842,Warpaint,88rising,0.4732,0.6924,0.9037,0.0403,0.0023,0.4925,0.1693,0.5437,0.5490
7843,If You're Over Me,Years & Years,0.6109,0.9369,0.7979,0.0475,0.0010,0.2939,0.3570,0.4167,0.5033
7844,Better Off Alone,Ryan Pulford,0.6727,0.7024,0.7607,0.1998,0.4739,0.0035,0.0986,0.5346,0.4946
7845,Just Friends,Hayden James,0.6059,0.6723,0.8296,0.0465,0.0135,0.0000,0.0975,0.3435,0.5162
7846,Just For A Moment (feat. Iselin),Gryffin,0.5805,0.6453,0.7811,0.0294,0.0774,0.0148,0.0965,0.4858,0.4984
7847,I'll Be There,King Henry,0.4093,0.8868,0.8586,0.0492,0.0001,0.0095,0.2114,0.5874,0.5649
7848,Don’t Lose Your Cool,Louis Mattrs,0.6555,0.9038,0.8365,0.0397,0.0101,0.0000,0.2483,0.9756,0.5609
7849,Light up for You,LOYAL,0.7153,0.8417,0.8150,0.0532,0.0085,0.0055,0.1232,0.8364,0.5241
7850,Toluca Lake - Imad Remix,Tep No,0.6109,0.8838,0.8320,0.0573,0.0010,0.0208,0.5785,0.4614,0.5155
7851,11 Hours - Branchez Remix,Wet,0.3607,0.9238,0.8606,0.0490,0.0003,0.0145,0.0818,0.4715,0.5050
7852,Better Not (feat. Wafia),Louis The Child,0.4813,0.8367,0.8258,0.0562,0.0176,0.0000,0.0955,0.7348,0.5082
7853,Do Right,Glades,0.5745,0.4338,0.6446,0.0371,0.8635,0.2578,0.1068,0.2581,0.3403
7855,Body,Loud Luxury,0.4012,0.1973,0.7353,0.0329,0.9157,0.0000,0.0885,0.1931,0.5721
7857,Feel Like,Andrey Azizov,0.7254,0.3066,0.6141,0.0427,0.9237,0.0005,0.0816,0.5081,0.5779
7858,Paper Cut,Sophie Simmons,0.5978,0.2795,0.6323,0.0379,0.8223,0.0079,0.1888,0.3313,0.5943
7859,all the kids are depressed,Jeremy Zucker,0.6322,0.1923,0.6998,0.0328,0.9337,0.0000,0.0934,0.2734,0.5159
7860,Peach,Broods,0.5724,0.2064,0.6900,0.0340,0.8956,0.0000,0.0934,0.0919,0.5780
7861,Love Actually,Off Bloom,0.5613,0.2254,0.6801,0.0299,0.8946,0.0322,0.0986,0.2327,0.4292
7862,Drive Me Home - GOLDHOUSE Remix,Caroline Pennell,0.5198,0.6623,0.6438,0.0462,0.8163,0.1805,0.2842,0.7459,0.4179
7864,Want You,Rynx,0.6373,0.2294,0.6484,0.0387,0.9428,0.0012,0.1150,0.6301,0.4836
7865,Memorized,Mat Kearney,0.6160,0.2374,0.6236,0.0461,0.8886,0.1254,0.1027,0.2744,0.3219
7866,Deep Breaths,Lookas,0.5765,0.1833,0.6425,0.0621,0.9116,0.0000,0.1057,0.3140,0.4577
7867,Do You Feel This Way (feat. Whethan),Kailee Morgue,0.4134,0.2394,0.6256,0.0326,0.8494,0.0025,0.0955,0.4411,0.6091
7869,Better - SG Lewis x Clairo,SG Lewis,0.5887,0.6042,0.7302,0.0272,0.0164,0.0322,0.0975,0.2114,0.4002
7870,I Just Can't,R3HAB,0.4174,0.2845,0.7149,0.0472,0.9388,0.0000,0.1016,0.3831,0.6262
7871,OT,JOHN.k,0.4630,0.4078,0.6764,0.0326,0.8062,0.8867,0.1180,0.1301,0.4831
7872,Find,Shallou,0.3718,0.3256,0.5740,0.0366,0.7018,0.3591,0.0667,0.0650,0.4814
7873,Bodies,Wafia,0.3576,0.2384,0.6867,0.0315,0.9578,0.0000,0.1232,0.1616,0.3926
7874,Sleepy Eyes,Elohim,0.3303,0.2204,0.6311,0.0368,0.8755,0.0232,0.1016,0.1362,0.3036
7875,Show Me,Akacia,0.5745,0.2234,0.6991,0.0306,0.9247,0.0000,0.0934,0.2967,0.5942
7876,Say Hi,Codeko,0.7163,0.3016,0.6241,0.0423,0.8865,0.0350,0.0934,0.3750,0.5117
7877,Sunburn,DROELOE,0.3404,0.6473,0.7695,0.0414,0.1426,0.0062,0.8359,0.2104,0.3918
7878,That's All,Mauwe,0.3698,0.2725,0.5512,0.0404,0.9438,0.4323,0.1006,0.2419,0.5459
7879,You Could Be,R3HAB,0.4995,0.1843,0.6551,0.0313,0.9448,0.0000,0.1078,0.2805,0.5428
7880,If You're Hearing This,Hook N Sling,0.6707,0.3837,0.8071,0.0306,0.8855,0.0001,0.1139,0.1890,0.4957
7881,Good Nights (feat. Mascolo),Whethan,0.8774,0.1923,0.6871,0.1998,0.6315,0.0000,0.0682,0.3343,0.3304
7882,Above the Clouds,SŸDE,0.4559,0.3236,0.6823,0.0393,0.7129,0.0007,0.1693,0.3598,0.7392
7883,Warm Fire Lightning (Flip),Ninajirachi,0.4195,0.1192,0.6907,0.0332,0.9428,0.0000,0.0986,0.1524,0.6036
7884,Problems,Petit Biscuit,0.5795,0.1823,0.5625,0.0343,0.9006,0.0028,0.0945,0.4106,0.4541
7885,Not A Love Song,bülow,0.3840,0.1933,0.6474,0.0465,0.9046,0.0000,0.1314,0.4431,0.7020
7886,Ride Or Die (feat. Foster The People),The Knocks,0.5218,0.7435,0.8014,0.0544,0.2189,0.0000,0.5190,0.3252,0.5449
7887,What The Hell Happened To Us (feat. Kailee Morgue),Quinn XCII,0.5532,0.3106,0.7031,0.0306,0.8213,0.0000,0.0986,0.2500,0.6086
7888,Breathe,Mako,0.5258,0.2134,0.6821,0.0317,0.8614,0.0021,0.1098,0.2327,0.5960
7889,Just The Same,Charlotte Lawrence,0.5887,0.3747,0.6735,0.0382,0.8213,0.0000,0.1006,0.6596,0.3697
7890,Up To Something,Naaz,0.3455,0.5390,0.8180,0.0282,0.2139,0.0001,0.1006,0.2713,0.7204
7891,Basement,More Giraffes,0.6768,0.3667,0.6881,0.0303,0.8946,0.0052,0.0945,0.3476,0.4548
7892,Not Alone,Griffin Stoller,0.5998,0.4258,0.5864,0.0324,0.8353,0.0911,0.1068,0.2896,0.4447
7893,Good For You,Jack Vallier,0.4762,0.3507,0.7281,0.0361,0.7600,0.0000,0.5590,0.3984,0.6273
7894,Astronaut (Something About Your Love),Mansionair,0.4286,0.1823,0.6258,0.0366,0.7179,0.0000,0.0955,0.1443,0.5049
7895,Burns - Edit,George FitzGerald,0.5653,0.1162,0.5405,0.0367,0.9679,0.0007,0.0757,0.1768,0.5441
7896,You're Not Missing Me,Chelsea Cutler,0.5279,0.1933,0.6036,0.0486,0.9327,0.0000,0.0843,0.3293,0.4762
7897,Somebody Special,Nina Nesbitt,0.4134,0.0802,0.5976,0.0427,0.9629,0.0000,0.1252,0.1799,0.4592
7898,Fight Back (feat. Nevve),StayLoose,0.6545,0.2875,0.5693,0.0340,0.9388,0.0012,0.1529,0.3425,0.4413
7899,Valleys,Honors,0.5066,0.2003,0.7913,0.0356,0.7902,0.0000,0.1775,0.4431,0.4941
7900,Burn,Marnik,0.4610,0.1713,0.7063,0.0326,0.2369,0.0013,0.0934,0.1921,0.4876
7901,Know This Love (feat. Litens),KREAM,0.5177,0.1442,0.7172,0.0356,0.9378,0.0000,0.1150,0.5559,0.5288
7902,Vexed Riddim,SBK,0.3728,0.4408,0.7958,0.0486,0.6014,0.0000,0.1375,0.3018,0.7942
7903,Scrub,Filthy Gears,0.5491,0.1352,0.5940,0.0370,0.9408,0.0001,0.1016,0.3760,0.4354
7904,Magneto,Filthy Gears,0.6515,0.2124,0.5745,0.0344,0.8946,0.0014,0.2052,0.1220,0.5683
7905,Recargar,Mistakay,0.4073,0.5390,0.6866,0.0457,0.8835,0.0065,0.1088,0.3770,0.6047
7906,Only the Rated,Westy,0.5187,0.3677,0.6552,0.0452,0.9618,0.0157,0.0517,0.6220,0.7497
7907,Morgue,Wiley,0.8126,0.3537,0.7602,0.0361,0.8253,0.0000,0.1057,0.4248,0.4951
7908,XCXD BXMB,ZXPH XLLXS,0.5380,0.3627,0.7706,0.0646,0.7520,0.0000,0.1037,0.2632,0.5010
7909,Pied Piper,Ruff Sqwad,0.5795,0.4258,0.6724,0.0419,0.9327,0.0018,0.6821,0.4370,0.4238
7910,Functions On the Low,Ruff Sqwad,0.4529,0.2935,0.4726,0.0350,0.8213,0.8265,0.1396,0.4492,0.8422
7911,fabric,Rude Kid,0.3394,0.0382,0.6014,0.0438,0.9709,0.0042,0.0865,0.3618,0.7586
7912,Igloo,Wiley,0.5826,0.1813,0.6140,0.0298,0.9689,0.0139,0.1057,0.2917,0.4047
7913,Woooo,S-X,0.6981,0.3988,0.6905,0.0298,0.6506,0.0168,0.0610,0.4390,0.4829
7914,Danger - Instrumental,Jammz,0.4458,0.2885,0.6684,0.0330,0.6104,0.0008,0.1221,0.1443,0.3100
7915,Together,Ruff Sqwad,0.5937,0.2074,0.5835,0.0365,0.9508,0.0178,0.1252,0.4583,0.3738
7916,War Lord,Swifta Beater,0.2999,0.2484,0.6416,0.0301,0.3494,0.0001,0.1447,0.3079,0.5827
7917,Currency,Zdot,0.6332,0.4318,0.6586,0.0333,0.1084,0.0030,0.0909,0.5467,0.4044
7918,Controlla,Westy,0.5218,0.2855,0.6689,0.0402,0.8655,0.0001,0.0975,0.2886,0.4749
7919,London we have lift off - Instrumental,The Heavytrackerz,0.4721,0.4960,0.7970,0.0321,0.6285,0.0000,0.1088,0.3577,0.3085
7920,One Take - Instrumental,Ghetts,0.4792,0.4599,0.6897,0.0279,0.2249,0.4042,0.0711,0.4350,0.5819
7921,Rainbow Bridge,Policy,0.6738,0.7094,0.8704,0.0393,0.0372,0.0000,0.3201,0.8547,0.4127
7922,Panasonic,Deeco,0.4873,0.8487,0.8380,0.1520,0.0005,0.0000,0.5682,0.6494,0.4127
7923,Food Move,Swifta Beater,0.6292,0.7004,0.8426,0.0698,0.0263,0.0000,0.5118,0.6961,0.4543
7924,Sword,Preditah,0.4215,0.9489,0.8405,0.1371,0.0004,0.0000,0.0996,0.5711,0.6605
7925,Waterboy,Dexplicit,0.6353,0.7765,0.8735,0.0269,0.0003,0.0001,0.4995,0.6972,0.5365
7926,Duck Duck Goose,Filthy Gears,0.6657,0.6934,0.8288,0.0353,0.0867,0.0001,0.1293,0.2754,0.4954
7927,Golden Boy - Instrumental,Elf Kid,0.7416,0.7324,0.8828,0.0309,0.0725,0.0000,0.0731,0.8882,0.4746
7928,Trending,Prince Rapid,0.5542,0.6984,0.7781,0.0320,0.0018,0.0043,0.1191,0.2297,0.4127
7929,Karachi,Westy,0.5056,0.8818,0.8225,0.0625,0.0106,0.0000,0.0798,0.4848,0.5039
7930,Alone,Zachary Gully,0.7943,0.8417,0.8968,0.0525,0.3604,0.0013,0.0597,0.8191,0.4374
7931,Gully,Zdot,0.6981,0.9479,0.8634,0.0953,0.0021,0.0000,0.2226,0.3994,0.4952
7932,Rhythm & Gash - Sir Spyro Remix,Rebound X,0.6809,0.8367,0.8626,0.0755,0.0796,0.0004,0.0802,0.7937,0.4295
7933,Forward Riddim,Dexplicit,0.5420,0.8517,0.8524,0.0491,0.0019,0.0000,0.2062,0.5224,0.4004
7934,96 Bars of Revenge,Jme,0.5380,0.8477,0.8639,0.0562,0.0075,0.0000,0.0828,0.3862,0.4334
7935,Lei Wulong,Faze Miyake,0.5056,0.9389,0.8664,0.0644,0.0001,0.0205,0.2985,0.4868,0.5986
7936,Yeah Yeah 2,Swifta Beater,0.6444,0.9810,0.9057,0.0506,0.0191,0.0000,0.0816,0.9756,0.5365
7937,Stringz - 140 Energy Remix,Mistakay,0.5238,0.7314,0.8707,0.0350,0.0001,0.0001,0.0834,0.4451,0.3922
7938,99 Pace,Blay Vision,0.4498,0.8226,0.8248,0.0328,0.0002,0.0072,0.0668,0.5061,0.6394
7940,Hear Dis - Instrumental,Chip,0.4509,0.9148,0.8647,0.0536,0.0000,0.0001,0.2739,0.4309,0.6187
7941,Ted Bundy,Filthy Gears,0.5218,0.8397,0.8471,0.0646,0.0129,0.0000,0.0684,0.6941,0.6399
7942,Keep It Simple,Jammz,0.6160,0.7886,0.7652,0.0487,0.1335,0.1555,0.4113,0.5650,0.4871
7943,Farda,Sir Spyro,0.6616,0.8938,0.7710,0.0597,0.2420,0.0008,0.1519,0.7073,0.5117
7944,Gone Mad,Blay Vision,0.6342,0.9469,0.8456,0.0828,0.0525,0.0000,0.1416,0.6900,0.4251
7945,Stay Woke,Faze Miyake,0.4276,0.9289,0.8469,0.1392,0.0005,0.0000,0.1109,0.2693,0.3927
7946,Residence,Westy,0.5724,0.9309,0.8157,0.0580,0.0008,0.0007,0.0996,0.7480,0.4622
7947,Final Stage,Dullah Beatz,0.4063,0.7234,0.8232,0.0434,0.0096,0.0000,0.0344,0.7937,0.4788
7948,Avirex & Akademiks,Outsider,0.7427,0.5651,0.7497,0.0390,0.0623,0.0003,0.0955,0.3557,0.4952
7949,Bloody Hell,Rude Kid,0.5025,0.8357,0.8479,0.0570,0.0013,0.1083,0.1457,0.1687,0.5486
7950,Suttin Like That (Instrumental),KURUPT FM,0.5755,0.7465,0.8260,0.0491,0.0054,0.0000,0.1550,0.4157,0.5160
7951,Bun War - Instrumental Version,Don Cotti,0.6039,0.8968,0.8617,0.0360,0.0014,0.0000,0.3498,0.8313,0.4334
7952,Wot Do U Call It? (Instrumental Igloo),Wiley,0.6900,0.8918,0.8547,0.0434,0.0007,0.0000,0.0535,0.5650,0.4127
7953,Slang Like This - Instrumental,True Tiger,0.6109,0.8657,0.8859,0.0407,0.0099,0.0005,0.1006,0.5549,0.5075
7954,My G's,Blay Vision,0.7305,0.7465,0.8555,0.0337,0.0114,0.0955,0.0754,0.7165,0.5157
7955,Butterscotch,Darq E Freaker,0.5735,0.8657,0.8348,0.0411,0.0051,0.0000,0.2093,0.6951,0.4373
7956,Straight Flush,Low Deep,0.5147,0.7825,0.8451,0.0482,0.0194,0.0000,0.0801,0.2907,0.5238
7957,Go,Maniac,0.6413,0.8848,0.8203,0.0417,0.0004,0.0000,0.1826,0.3008,0.4543
7958,Ghetto Kyote,Treble Clef,0.5856,0.9088,0.8281,0.0438,0.0020,0.0034,0.0799,0.7825,0.6273
7959,Gorillas In The Bits,Just Geo,0.5481,0.9830,0.8391,0.1137,0.0077,0.0008,0.2873,0.7337,0.4293
7960,Badgal Ri-Ri,Blay Vision,0.5927,0.8016,0.8268,0.1057,0.0060,0.0001,0.0775,0.2876,0.4209
7961,Shift,Filthy Gears,0.6059,0.9148,0.8677,0.0933,0.0106,0.0000,0.3672,0.5396,0.4291
7962,Riot (See No Evil Dub),Just Geo,0.5380,0.8507,0.8206,0.0425,0.0006,0.0000,0.0570,0.3262,0.4414
7963,The World,Jammz,0.5177,0.9309,0.8703,0.0469,0.0056,0.0000,0.2370,0.6839,0.3096
7964,Oil Gang,Dullah Beatz,0.4620,0.8918,0.7872,0.1126,0.0027,0.0000,0.2770,0.3913,0.7842
7965,Stormy Weather,Wiley,0.5805,0.9118,0.8536,0.1180,0.0554,0.0000,0.5867,0.5772,0.4375
7966,Step 2001 - Instrumental,Wiley,0.7001,0.7986,0.8494,0.0383,0.1386,0.0000,0.3006,0.9197,0.4211
7967,Next Hype - Instrumental,Tempa T,0.6130,0.9679,0.8918,0.0694,0.0014,0.0000,0.2288,0.7449,0.4540
7968,Shangralah,Just Geo,0.5208,0.8066,0.9012,0.0340,0.0104,0.0000,0.0684,0.4492,0.3592
7969,Quadratic,Maniac,0.4681,0.8377,0.8349,0.0922,0.2078,0.0000,0.0880,0.5041,0.5324
7970,That's Not Me - Instrumental,Skepta,0.4154,0.9529,0.8751,0.1668,0.0003,0.0000,0.2883,0.5803,0.6436
7971,Red Alert,Just Geo,0.5907,0.9268,0.8790,0.0338,0.0030,0.0010,0.1129,0.2033,0.4126
7972,Warrior - Instrumental,Jammz,0.6079,0.9499,0.8779,0.0558,0.0039,0.1655,0.1129,0.6809,0.5365
7973,DM,LUX€ BOYZ,0.4417,0.8998,0.7544,0.0338,0.0036,0.8676,0.1006,0.6209,0.5981
7974,Rush,Mistakay,0.5502,0.8337,0.8493,0.0307,0.0006,0.0000,0.2698,0.3079,0.3797
7975,iBunk,Just Geo,0.5339,0.8818,0.8064,0.0488,0.0084,0.0013,0.2965,0.4705,0.5573
7976,Sonic,DJ Q,0.6039,0.8026,0.8419,0.0860,0.0018,0.0000,0.0965,0.3181,0.4047
7977,Red Velvet,Darq E Freaker,0.5319,0.8938,0.8424,0.0707,0.0073,0.0578,0.2134,0.3415,0.6355
7978,Stand Up Tall (Instrumental),Dizzee Rascal,0.5350,0.8587,0.8483,0.0524,0.0012,0.0000,0.2780,0.2226,0.4128
7979,Winner Stays On.,Just Geo,0.7771,0.6503,0.7779,0.1126,0.1396,0.0001,0.0253,0.3862,0.4725
7980,Gladiator - Instrumental,Prince Rapid,0.2918,0.9339,0.8586,0.0954,0.0000,0.3340,0.3539,0.3506,0.6896
7981,Dagger Jacker,Just Geo,0.4428,0.7735,0.8592,0.0396,0.0357,0.0000,0.1837,0.4390,0.3817
7982,Funky Friday,Dave,0.4914,0.9098,0.8101,0.0607,0.0010,0.0000,0.1632,0.8354,0.6194
7983,Darcy,Chiedu Oraka,0.6160,0.8657,0.8626,0.0479,0.0060,0.0000,0.1191,0.5772,0.4128
7984,Fall Off,Big Zuu,0.5613,0.7525,0.7603,0.0333,0.0001,0.2377,0.0955,0.3913,0.4909
7985,1Xtra,Smoke Boys,0.5907,0.7194,0.8209,0.0372,0.0018,0.0357,0.0831,0.3039,0.5117
7986,LO(V/S)ER,AJ Tracey,0.6464,0.8176,0.8363,0.0676,0.0180,0.0000,0.3355,0.7276,0.4169
7987,Die By The Gun,Bugzy Malone,0.5218,0.7405,0.8237,0.0478,0.0118,0.0001,0.0506,0.5305,0.4742
7988,Money Right,Dizzee Rascal,0.7112,0.8317,0.8371,0.0291,0.0079,0.0007,0.0754,0.9035,0.4888
7989,Revvin',Ocean Wisdom,0.6413,0.9258,0.8426,0.1037,0.0171,0.0001,0.0800,0.4797,0.4830
7990,Fun With It,Ard Adz,0.4732,0.9309,0.8934,0.0435,0.0002,0.0006,0.1221,0.2541,0.5201
7991,Homerton B,Unknown T,0.6515,0.7375,0.8748,0.0385,0.0183,0.0000,0.1232,0.3242,0.4951
7992,Send Me the Money,Swick,0.6049,0.7866,0.8555,0.0445,0.0035,0.0000,0.0820,0.6768,0.4122
7993,Ask Flipz,Krept & Konan,0.6008,0.8757,0.8170,0.0322,0.0016,0.0000,0.0251,0.6972,0.4540
7994,Done His Dance,Bugzy Malone,0.5785,0.8557,0.8462,0.0920,0.0042,0.0000,0.0850,0.7876,0.5614
7995,Pure Water,Skepta,0.7508,0.8296,0.9008,0.0392,0.1135,0.0000,0.0767,0.7124,0.4066
7996,Hype Ting,Yizzy,0.5876,0.8327,0.8632,0.0333,0.2088,0.0010,0.2955,0.5671,0.4208
7997,Who Am I? (feat. Bugzy Malone),Kojo Funds,0.5289,0.8537,0.8684,0.0418,0.0062,0.0000,0.1016,0.4715,0.5980
7998,Moscow,Jaykae,0.6565,0.9619,0.9085,0.0482,0.0051,0.0087,0.2996,0.9522,0.5199
7999,Yuck,PK,0.6322,0.6503,0.8156,0.0362,0.2500,0.0000,0.0646,0.6016,0.5611
8000,Coldest Flows,P Money,0.3384,0.6944,0.7771,0.1021,0.0101,0.0314,0.3129,0.1687,0.7300
8001,AND WHAT,Bugzy Malone,0.7163,0.6693,0.8477,0.0399,0.1024,0.0000,0.2226,0.6413,0.5447
8002,Sunshine (feat. Craig David & Star.One),Big Narstie,0.3323,0.9198,0.9070,0.1063,0.0862,0.0000,0.3211,0.5193,0.4098
8003,Alakazam (feat. JME & Denzel Curry),AJ Tracey,0.3972,0.8848,0.8771,0.0409,0.0013,0.0001,0.3478,0.5163,0.6979
8004,Ghost,Dizzee Rascal,0.5552,0.9559,0.8436,0.2699,0.0560,0.0000,0.1580,0.3191,0.7191
8005,We Don't Play,Bugzy Malone,0.7852,0.8236,0.8098,0.2880,0.0010,0.0000,0.1365,0.2774,0.5367
8006,Honey Dew,Rude Kid,0.7579,0.7675,0.7673,0.1828,0.0268,0.0000,0.3314,0.5274,0.5527
8007,Pick Up The Phone,Ghetts,0.6434,0.7735,0.8207,0.1796,0.0132,0.0504,0.0844,0.2043,0.7222
8008,Like Yours,Yizzy,0.4580,0.9289,0.8831,0.0840,0.0007,0.0006,0.2206,0.6098,0.5331
8009,Jumpy Remix,Ambush Buzzworl,0.5866,0.8246,0.7449,0.0319,0.0021,0.0091,0.0493,0.6453,0.5090
8010,Athlete,Boy Better Know,0.6474,0.9579,0.8415,0.1796,0.1626,0.0000,0.1816,0.5752,0.2993
8011,Road Rage 2,P Money,0.6667,0.7094,0.7938,0.0961,0.0019,0.0045,0.0562,0.8689,0.5352
8012,Blacked Out,AJ Tracey,0.6971,0.8357,0.8576,0.0968,0.0585,0.0000,0.0704,0.8943,0.3502
8013,Clash Of The Titans,Bugzy Malone,0.4630,0.7795,0.8040,0.2731,0.0186,0.0000,0.0142,0.7459,0.3573
8014,How U Feelin?,The Manor,0.7102,0.9188,0.8576,0.4814,0.2982,0.0000,0.6308,0.7774,0.8430
8015,Come Through,Bugzy Malone,0.5664,0.9319,0.8154,0.0766,0.0032,0.0000,0.0528,0.6545,0.3752
8016,Remember Me,Wiley,0.7690,0.8918,0.8868,0.2731,0.0299,0.0000,0.1334,0.5965,0.4068
8017,Standard,Foreign Beggars,0.5795,0.8537,0.8813,0.2306,0.0760,0.0000,0.0707,0.1037,0.7069
8018,The Sesh,The Manor,0.2432,0.9198,0.7909,0.0863,0.0258,0.0000,0.0844,0.1250,0.4199
8019,Separation (feat. Maverick Sabre),Bugzy Malone,0.7234,0.5280,0.7429,0.0735,0.0042,0.8566,0.0728,0.3018,0.5777
8020,Big For Your Boots,Stormzy,0.4407,0.8126,0.8688,0.0405,0.5432,0.7212,0.0355,0.5163,0.3943
8021,Drivers,President T,0.5897,0.9719,0.8226,0.1637,0.0044,0.0030,0.1642,0.6657,0.5365
8022,Stay with It,Skepta,0.5572,0.7795,0.8655,0.2242,0.0136,0.0000,0.3303,0.3201,0.6193
8023,6ix Flags,J-mal,0.4347,0.9669,0.8466,0.0779,0.0002,0.1244,0.3693,0.5335,0.7426
8024,Right Now (feat. JME & Frisco),Chip,0.6930,0.8347,0.8486,0.0717,0.0649,0.0000,0.2667,0.5467,0.6769
8025,Gassed Up Yutes,President T,0.5005,0.9910,0.8386,0.0605,0.0940,0.9920,0.0791,0.6677,0.5627
8026,It's Long Fam,Gen,0.7082,0.6603,0.8691,0.3592,0.0731,0.0000,0.5970,0.6311,0.6690
8027,Don't Believe You,Lethal Bizzle,0.3789,0.8888,0.8815,0.1275,0.0765,0.0000,0.1960,0.3709,0.6142
8028,Slumdog Millionaire,Ghetts,0.5400,0.9579,0.8733,0.0609,0.0008,0.0024,0.1068,0.4695,0.4089
8029,And Dat,James Pyke,0.6454,0.9168,0.7885,0.0487,0.0140,0.0000,0.2042,0.5142,0.4745
8030,Death Do Us Part,Bugzy Malone,0.7366,0.8737,0.8598,0.3592,0.0262,0.0000,0.2411,0.6850,0.3926
8031,Like Juve (Juventus),Mayday,0.8085,0.6974,0.8421,0.0550,0.0263,0.0000,0.5724,0.4949,0.5780
8032,Warning,Bugzy Malone,0.6545,0.9238,0.8837,0.1796,0.0109,0.0000,0.7539,0.7520,0.6341
8033,Revolver Riddim,Star.One,0.6606,0.7575,0.7917,0.1626,0.2871,0.0000,0.0797,0.9776,0.6599
8034,Preach,Ghetts,0.5947,0.8016,0.7653,0.1881,0.0110,0.0000,0.1683,0.6880,0.6404
8035,Born On Your Own,Maxsta,0.6788,0.8477,0.8685,0.0457,0.0157,0.0000,0.2144,0.6230,0.6195
8036,Do My Ting,Manga Saint Hilare,0.6636,0.7825,0.8420,0.1966,0.3765,0.0000,0.3139,0.8455,0.3278
8037,Spin Ya,Dizzee Rascal,0.6393,0.9329,0.9149,0.0652,0.0251,0.0000,0.0523,0.9878,0.6392
8038,Live in the Booth,Devlin,0.4762,0.9790,0.8641,0.1849,0.0001,0.0000,0.0908,0.7429,0.6315
8039,One Flow,Mez,0.4336,0.9118,0.8432,0.0589,0.0025,0.0000,0.3293,0.4746,0.6192
8040,Submarine,Bugzy Malone,0.5066,0.7916,0.8688,0.0537,0.0120,0.0000,0.0550,0.4512,0.6153
8041,Flexin,Mercston,0.7406,0.5721,0.7652,0.0473,0.1054,0.0001,0.1252,0.9624,0.6357
8042,Man On Fire,Wrigz,0.5522,0.7815,0.8711,0.1966,0.0140,0.0000,0.1539,0.2815,0.6194
8043,London,Ghetts,0.4154,0.8036,0.8278,0.0662,0.2400,0.0000,0.0945,0.8272,0.6327
8044,We Run Tingz,President T,0.5127,0.6553,0.8172,0.0344,0.3454,0.0000,0.1242,0.6555,0.3068
